id,type,english,latin,german,region,system,parent_id,course_tags,key_features,clinical_notes,details_json,muscle_categories,muscle_parts,muscle_origin,muscle_insertion,muscle_innervation,muscle_blood_supply,muscle_actions,oral_exam_prompts,common_confusions,review_status
muscle_tensor_veli_palatini,muscle,Tensor veli palatini muscle,Musculus tensor veli palatini,Gaumensegelspanner,palate,muscular,,,Tenses soft palate and opens auditory tube,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Soft Palate"",""de"":""Gaumenmuskulatur""},""category"":{""en"":""Palatal muscles"",""de"":""Gaumenmuskulatur""}}],""parts"":[],""origin"":[""Scaphoid fossa and auditory tube cartilage""],""insertion"":[""Palatine aponeurosis""],""innervation"":[""Mandibular nerve (V3)""],""blood_supply"":[""Middle meningeal artery""],""actions"":[""Tenses soft palate and opens auditory tube""]}}",Muscles of the Soft Palate / Palatal muscles,,Scaphoid fossa and auditory tube cartilage,Palatine aponeurosis,Mandibular nerve (V3),Middle meningeal artery,Tenses soft palate and opens auditory tube,,,seed_needs_review
muscle_uvulae,muscle,Uvula muscle,Musculus uvulae,Zäpfchenmuskel,palate,muscular,,,Shortens and elevates uvula,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Soft Palate"",""de"":""Gaumenmuskulatur""},""category"":{""en"":""Palatal muscles"",""de"":""Gaumenmuskulatur""}}],""parts"":[],""origin"":[""Palatine aponeurosis""],""insertion"":[""Mucosa of uvula""],""innervation"":[""Pharyngeal plexus (CN X)""],""blood_supply"":[""Ascending palatine artery""],""actions"":[""Shortens and elevates uvula""]}}",Muscles of the Soft Palate / Palatal muscles,,Palatine aponeurosis,Mucosa of uvula,Pharyngeal plexus (CN X),Ascending palatine artery,Shortens and elevates uvula,,,seed_needs_review
muscle_palatoglossus,muscle,Palatoglossus muscle,Musculus palatoglossus,Gaumen-Zungen-Muskel,palate,muscular,,,Elevates posterior tongue and narrows oropharyngeal isthmus,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Soft Palate"",""de"":""Gaumenmuskulatur""},""category"":{""en"":""Palatal muscles"",""de"":""Gaumenmuskulatur""}}],""parts"":[],""origin"":[""Palatine aponeurosis""],""insertion"":[""Side of tongue""],""innervation"":[""Pharyngeal plexus (CN X)""],""blood_supply"":[""Ascending palatine artery""],""actions"":[""Elevates posterior tongue and narrows oropharyngeal isthmus""]}}",Muscles of the Soft Palate / Palatal muscles,,Palatine aponeurosis,Side of tongue,Pharyngeal plexus (CN X),Ascending palatine artery,Elevates posterior tongue and narrows oropharyngeal isthmus,,,seed_needs_review
muscle_pectoralis_major,muscle,Pectoralis major muscle,Musculus pectoralis major,großer Brustmuskel,thorax,muscular,,,Adducts and medially rotates arm,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Thorax"",""de"":""Thoraxmuskulatur""},""category"":{""en"":""Anterior thoracic muscles"",""de"":""Vordere Thoraxmuskeln""}}],""parts"":[""Pars clavicularis, Pars sternocostalis, Pars abdominalis""],""origin"":[""Clavicle, sternum and costal cartilages""],""insertion"":[""Greater tubercle of humerus""],""innervation"":[""Medial and lateral pectoral nerves""],""blood_supply"":[""Thoracoacromial artery; lateral thoracic artery""],""actions"":[""Adducts and medially rotates arm""]}}",Muscles of the Thorax / Anterior thoracic muscles,"Pars clavicularis, Pars sternocostalis, Pars abdominalis","Clavicle, sternum and costal cartilages",Greater tubercle of humerus,Medial and lateral pectoral nerves,Thoracoacromial artery; lateral thoracic artery,Adducts and medially rotates arm,,,seed_needs_review
muscle_pectoralis_minor,muscle,Pectoralis minor muscle,Musculus pectoralis minor,kleiner Brustmuskel,thorax,muscular,,,Stabilizes scapula and assists inspiration,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Thorax"",""de"":""Thoraxmuskulatur""},""category"":{""en"":""Anterior thoracic muscles"",""de"":""Vordere Thoraxmuskeln""}}],""parts"":[],""origin"":[""Ribs (2)3-5(6)""],""insertion"":[""Coracoid process of scapula""],""innervation"":[""Medial pectoral nerve""],""blood_supply"":[""Thoracoacromial artery; lateral thoracic artery""],""actions"":[""Stabilizes scapula and assists inspiration""]}}",Muscles of the Thorax / Anterior thoracic muscles,,Ribs (2)3-5(6),Coracoid process of scapula,Medial pectoral nerve,Thoracoacromial artery; lateral thoracic artery,Stabilizes scapula and assists inspiration,,,seed_needs_review
muscle_subclavius,muscle,Subclavius muscle,Musculus subclavius,Unterschlüsselbeinmuskel,thorax,muscular,,,Stabilizes clavicle,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Thorax"",""de"":""Thoraxmuskulatur""},""category"":{""en"":""Anterior thoracic muscles"",""de"":""Vordere Thoraxmuskeln""}}],""parts"":[],""origin"":[""First rib and costal cartilage""],""insertion"":[""Inferior surface of clavicle""],""innervation"":[""Nerve to subclavius (C5-C6)""],""blood_supply"":[""Thoracoacromial artery""],""actions"":[""Stabilizes clavicle""]}}",Muscles of the Thorax / Anterior thoracic muscles,,First rib and costal cartilage,Inferior surface of clavicle,Nerve to subclavius (C5-C6),Thoracoacromial artery,Stabilizes clavicle,,,seed_needs_review
muscle_serratus_anterior,muscle,Serratus anterior muscle,Musculus serratus anterior,vorderer Sägemuskel,thorax,muscular,,,Protracts and stabilizes scapula,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Thorax"",""de"":""Thoraxmuskulatur""},""category"":{""en"":""Thoracic wall muscles"",""de"":""Thoraxwandmuskulatur""}}],""parts"":[],""origin"":[""Ribs 1-8""],""insertion"":[""Medial border of scapula""],""innervation"":[""Long thoracic nerve (C5-C7)""],""blood_supply"":[""Lateral thoracic artery""],""actions"":[""Protracts and stabilizes scapula""]}}",Muscles of the Thorax / Thoracic wall muscles,,Ribs 1-8,Medial border of scapula,Long thoracic nerve (C5-C7),Lateral thoracic artery,Protracts and stabilizes scapula,,,seed_needs_review
muscle_levatores_costarum,muscle,Levatores costarum muscles,Musculi levatores costarum,Rippenheber,thorax,muscular,,,Elevate ribs during inspiration,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Thorax"",""de"":""Thoraxmuskulatur""},""category"":{""en"":""Posterior thoracic wall muscles"",""de"":""Hintere Thoraxwandmuskeln""}}],""parts"":[""Levatores breves, Levatores longi""],""origin"":[""Transverse processes of thoracic vertebrae""],""insertion"":[""Ribs below origin""],""innervation"":[""Posterior rami of spinal nerves""],""blood_supply"":[""Posterior intercostal arteries""],""actions"":[""Elevate ribs during inspiration""]}}",Muscles of the Thorax / Posterior thoracic wall muscles,"Levatores breves, Levatores longi",Transverse processes of thoracic vertebrae,Ribs below origin,Posterior rami of spinal nerves,Posterior intercostal arteries,Elevate ribs during inspiration,,,seed_needs_review
muscle_intercostales_externi,muscle,External intercostal muscles,Musculi intercostales externi,äußere Zwischenrippenmuskeln,thorax,muscular,,,Elevate ribs during inspiration,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Thorax"",""de"":""Thoraxmuskulatur""},""category"":{""en"":""Intercostal muscles"",""de"":""Interkostalmuskeln""}}],""parts"":[],""origin"":[""Lower border of rib above""],""insertion"":[""Upper border of rib below""],""innervation"":[""Intercostal nerves""],""blood_supply"":[""Posterior and anterior intercostal arteries""],""actions"":[""Elevate ribs during inspiration""]}}",Muscles of the Thorax / Intercostal muscles,,Lower border of rib above,Upper border of rib below,Intercostal nerves,Posterior and anterior intercostal arteries,Elevate ribs during inspiration,,,seed_needs_review
muscle_intercostales_interni,muscle,Internal intercostal muscles,Musculi intercostales interni,innere Zwischenrippenmuskeln,thorax,muscular,,,Depress ribs during forced expiration,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Thorax"",""de"":""Thoraxmuskulatur""},""category"":{""en"":""Intercostal muscles"",""de"":""Interkostalmuskeln""}}],""parts"":[],""origin"":[""Lower border of rib above""],""insertion"":[""Upper border of rib below""],""innervation"":[""Intercostal nerves""],""blood_supply"":[""Posterior and anterior intercostal arteries""],""actions"":[""Depress ribs during forced expiration""]}}",Muscles of the Thorax / Intercostal muscles,,Lower border of rib above,Upper border of rib below,Intercostal nerves,Posterior and anterior intercostal arteries,Depress ribs during forced expiration,,,seed_needs_review
muscle_intercostales_intimi,muscle,Innermost intercostal muscles,Musculi intercostales intimi,innerste Zwischenrippenmuskeln,thorax,muscular,,,Assist internal intercostals in expiration,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Thorax"",""de"":""Thoraxmuskulatur""},""category"":{""en"":""Intercostal muscles"",""de"":""Interkostalmuskeln""}}],""parts"":[],""origin"":[""Inner surface of ribs""],""insertion"":[""Inner surface of ribs""],""innervation"":[""Intercostal nerves""],""blood_supply"":[""Posterior and anterior intercostal arteries""],""actions"":[""Assist internal intercostals in expiration""]}}",Muscles of the Thorax / Intercostal muscles,,Inner surface of ribs,Inner surface of ribs,Intercostal nerves,Posterior and anterior intercostal arteries,Assist internal intercostals in expiration,,,seed_needs_review
muscle_subcostales,muscle,Subcostal muscles,Musculi subcostales,Unterrippenmuskeln,thorax,muscular,,,Depress ribs,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Thorax"",""de"":""Thoraxmuskulatur""},""category"":{""en"":""Thoracic wall muscles"",""de"":""Thoraxwandmuskulatur""}}],""parts"":[],""origin"":[""Inner surface of lower ribs""],""insertion"":[""Inner surface of ribs two or three levels below""],""innervation"":[""Intercostal nerves""],""blood_supply"":[""Posterior intercostal arteries""],""actions"":[""Depress ribs""]}}",Muscles of the Thorax / Thoracic wall muscles,,Inner surface of lower ribs,Inner surface of ribs two or three levels below,Intercostal nerves,Posterior intercostal arteries,Depress ribs,,,seed_needs_review
muscle_transversus_thoracis,muscle,Transversus thoracis muscle,Musculus transversus thoracis,querer Brustmuskel,thorax,muscular,,,Depresses ribs,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Thorax"",""de"":""Thoraxmuskulatur""},""category"":{""en"":""Thoracic wall muscles"",""de"":""Thoraxwandmuskulatur""}}],""parts"":[],""origin"":[""Posterior surface of sternum and xiphoid process""],""insertion"":[""Costal cartilages of ribs 2-6""],""innervation"":[""Intercostal nerves""],""blood_supply"":[""Internal thoracic artery""],""actions"":[""Depresses ribs""]}}",Muscles of the Thorax / Thoracic wall muscles,,Posterior surface of sternum and xiphoid process,Costal cartilages of ribs 2-6,Intercostal nerves,Internal thoracic artery,Depresses ribs,,,seed_needs_review
muscle_diaphragma,muscle,Diaphragm,Diaphragma,Zwerchfell,thorax,muscular,,,Primary muscle of inspiration,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Thorax"",""de"":""Thoraxmuskulatur""},""category"":{""en"":""Diaphragm"",""de"":""Diaphragma""}}],""parts"":[],""origin"":[""Xiphoid process ribs 7-12 and lumbar vertebrae via crura""],""insertion"":[""Central tendon""],""innervation"":[""Phrenic nerve (C3-C5)""],""blood_supply"":[""Inferior phrenic arteries; pericardiacophrenic arteries""],""actions"":[""Primary muscle of inspiration""]}}",Muscles of the Thorax / Diaphragm,,Xiphoid process ribs 7-12 and lumbar vertebrae via crura,Central tendon,Phrenic nerve (C3-C5),Inferior phrenic arteries; pericardiacophrenic arteries,Primary muscle of inspiration,,,seed_needs_review
muscle_trapezius,muscle,Trapezius muscle,Musculus trapezius,Trapezmuskel,back,muscular,,,Elevates retracts and rotates scapula,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Back"",""de"":""Rückenmuskulatur""},""category"":{""en"":""Superficial back muscles"",""de"":""Oberflächliche Rückenmuskeln""}}],""parts"":[],""origin"":[""External occipital protuberance nuchal ligament and spinous processes C7-T12""],""insertion"":[""Lateral clavicle acromion and spine of scapula""],""innervation"":[""Accessory nerve (CN XI); cervical spinal nerves (C3-C4)""],""blood_supply"":[""Transverse cervical artery; dorsal scapular artery""],""actions"":[""Elevates retracts and rotates scapula""]}}",Muscles of the Back / Superficial back muscles,,External occipital protuberance nuchal ligament and spinous processes C7-T12,Lateral clavicle acromion and spine of scapula,Accessory nerve (CN XI); cervical spinal nerves (C3-C4),Transverse cervical artery; dorsal scapular artery,Elevates retracts and rotates scapula,,,seed_needs_review
muscle_latissimus_dorsi,muscle,Latissimus dorsi muscle,Musculus latissimus dorsi,breiter Rückenmuskel,back,muscular,,,Extends adducts and medially rotates arm,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Back"",""de"":""Rückenmuskulatur""},""category"":{""en"":""Superficial back muscles"",""de"":""Oberflächliche Rückenmuskeln""}}],""parts"":[],""origin"":[""Spinous processes T6-L5 thoracolumbar fascia iliac crest and lower ribs""],""insertion"":[""Intertubercular sulcus of humerus""],""innervation"":[""Thoracodorsal nerve""],""blood_supply"":[""Thoracodorsal artery""],""actions"":[""Extends adducts and medially rotates arm""]}}",Muscles of the Back / Superficial back muscles,,Spinous processes T6-L5 thoracolumbar fascia iliac crest and lower ribs,Intertubercular sulcus of humerus,Thoracodorsal nerve,Thoracodorsal artery,Extends adducts and medially rotates arm,,,seed_needs_review
muscle_levator_scapulae,muscle,Levator scapulae muscle,Musculus levator scapulae,Schulterblattheber,back,muscular,,,Elevates and rotates scapula,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Back"",""de"":""Rückenmuskulatur""},""category"":{""en"":""Superficial back muscles"",""de"":""Oberflächliche Rückenmuskeln""}}],""parts"":[],""origin"":[""Transverse processes C1-C4""],""insertion"":[""Superior angle of scapula""],""innervation"":[""Dorsal scapular nerve""],""blood_supply"":[""Dorsal scapular artery""],""actions"":[""Elevates and rotates scapula""]}}",Muscles of the Back / Superficial back muscles,,Transverse processes C1-C4,Superior angle of scapula,Dorsal scapular nerve,Dorsal scapular artery,Elevates and rotates scapula,,,seed_needs_review
muscle_rhomboidei,muscle,Rhomboid muscles,Musculi rhomboidei,Rautenmuskeln,back,muscular,,,Retracts and stabilizes scapula,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Back"",""de"":""Rückenmuskulatur""},""category"":{""en"":""Superficial back muscles"",""de"":""Oberflächliche Rückenmuskeln""}}],""parts"":[""Rhomboideus minor, Rhomboideus major""],""origin"":[""Spinous processes C7-T5""],""insertion"":[""Medial border of scapula""],""innervation"":[""Dorsal scapular nerve""],""blood_supply"":[""Dorsal scapular artery""],""actions"":[""Retracts and stabilizes scapula""]}}",Muscles of the Back / Superficial back muscles,"Rhomboideus minor, Rhomboideus major",Spinous processes C7-T5,Medial border of scapula,Dorsal scapular nerve,Dorsal scapular artery,Retracts and stabilizes scapula,,,seed_needs_review
muscle_serratus_posterior_superior,muscle,Serratus posterior superior muscle,Musculus serratus posterior superior,oberer hinterer Sägemuskel,back,muscular,,,Elevates ribs,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Back"",""de"":""Rückenmuskulatur""},""category"":{""en"":""Intermediate back muscles"",""de"":""Zwischenschicht der Rückenmuskeln""}}],""parts"":[],""origin"":[""Spinous processes C7-T3""],""insertion"":[""Ribs 2-5""],""innervation"":[""Intercostal nerves (T2-T5)""],""blood_supply"":[""Posterior intercostal arteries""],""actions"":[""Elevates ribs""]}}",Muscles of the Back / Intermediate back muscles,,Spinous processes C7-T3,Ribs 2-5,Intercostal nerves (T2-T5),Posterior intercostal arteries,Elevates ribs,,,seed_needs_review
muscle_serratus_posterior_inferior,muscle,Serratus posterior inferior muscle,Musculus serratus posterior inferior,unterer hinterer Sägemuskel,back,muscular,,,Depresses ribs,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Back"",""de"":""Rückenmuskulatur""},""category"":{""en"":""Intermediate back muscles"",""de"":""Zwischenschicht der Rückenmuskeln""}}],""parts"":[],""origin"":[""Spinous processes T11-L2""],""insertion"":[""Ribs 9-12""],""innervation"":[""Intercostal nerves (T9-T12)""],""blood_supply"":[""Posterior intercostal arteries""],""actions"":[""Depresses ribs""]}}",Muscles of the Back / Intermediate back muscles,,Spinous processes T11-L2,Ribs 9-12,Intercostal nerves (T9-T12),Posterior intercostal arteries,Depresses ribs,,,seed_needs_review
muscle_erector_spinae,muscle,Erector spinae muscle,Musculus erector spinae,Rückenstrecker,back,muscular,,,Extends and laterally flexes vertebral column,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Back"",""de"":""Rückenmuskulatur""},""category"":{""en"":""Intrinsic back muscles (Erector spinae)"",""de"":""Autochthone Rückenmuskeln""}}],""parts"":[],""origin"":[""Sacrum iliac crest and lumbar vertebrae""],""insertion"":[""Ribs vertebrae and skull""],""innervation"":[""Posterior rami of spinal nerves""],""blood_supply"":[""Posterior intercostal and lumbar arteries""],""actions"":[""Extends and laterally flexes vertebral column""]}}",Muscles of the Back / Intrinsic back muscles (Erector spinae),,Sacrum iliac crest and lumbar vertebrae,Ribs vertebrae and skull,Posterior rami of spinal nerves,Posterior intercostal and lumbar arteries,Extends and laterally flexes vertebral column,,,seed_needs_review
